4204,-122.195933,46.134839,-0.881799
4205,-122.192304,46.133914,-0.890438
4206,-122.191907,46.134568,-0.884051
4207,-122.196942,46.138824,-0.908456
4208,-122.196522,46.13397,-0.886593
4209,-122.196987,46.131625,-0.888198
4210,-122.196213,46.12977,-0.866704
4211,-122.193428,46.129327,-0.823149
4212,-122.191211,46.127754,-0.803339
4213,-122.184488,46.127765,-0.75
4214,-122.183903,46.129138,-0.756386
4215,-122.181511,46.130196,-0.766073
4216,-122.178419,46.130332,-0.785237
4217,-122.174125,46.129122,-0.79743
4218,-122.16942,46.131207,-0.831286
4219,-122.219565,46.174635,-1.42079
4220,-122.222202,46.172939,-1.37968
4221,-122.223335,46.170984,-1.3592
4222,-122.227345,46.171462,-1.35176
4223,-122.227915,46.168675,-1.21847
4224,-122.228002,46.166741,-1.2177
4225,-122.23057,46.165395,-1.2021
4226,-122.229699,46.16263,-1.13786
4227,-122.227422,46.162048,-1.1379
4228,-122.227401,46.160675,-1.11874
4229,-122.230266,46.158274,-1.07871
4230,-122.2322,46.15655,-1.04927
4231,-122.232957,46.154998,-1.02696
4232,-122.233547,46.153125,-1.03
4233,-122.233949,46.152007,-1.01849
4234,-122.234129,46.15069,-0.989526
4235,-122.235695,46.149971,-0.977976
4236,-122.236201,46.148454,-0.970659
4237,-122.236047,46.146644,-0.964455
4238,-122.234957,46.144134,-0.958934
4239,-122.236692,46.150532,-0.991058
4240,-122.239506,46.1506,-0.972455
4241,-122.242009,46.152237,-0.952714
4242,-122.242805,46.154091,-0.950508
4243,-122.244497,46.155817,-0.970605
4244,-122.246344,46.158201,-0.977448
4245,-122.248003,46.160462,-0.978655
4246,-122.248924,46.161543,-0.987609
4247,-122.25047,46.163902,-1.00605
4248,-122.251549,46.164873,-1.00814
4249,-122.252531,46.165671,-1.01177
4250,-122.253725,46.16652,-1.00815
4251,-122.253893,46.167376,-1.02054
4252,-122.255409,46.165721,-0.998003
4253,-122.255004,46.167348,-1.01588
4254,-122.255948,46.167484,-1.01021
4255,-122.256762,46.167611,-0.999524
4256,-122.257625,46.167873,-0.998885
4257,-122.256095,46.168097,-1.00687
4258,-122.25532,46.16838,-1.01336
4259,-122.255465,46.168885,-1.01784
4260,-122.256173,46.167063,-1.00621
4261,-122.256079,46.166536,-1.00435
4262,-122.256212,46.166046,-1.00037
4263,-122.256542,46.165481,-0.987162
4264,-122.25531,46.16586,-0.998229
4265,-122.255912,46.165311,-0.996223
4266,-122.253286,46.16762,-1.02399
4267,-122.252792,46.168125,-1.02595
4268,-122.252065,46.168408,-1.02404
4269,-122.254678,46.169407,-1.02617
4270,-122.25121,46.168848,-1.0315
4271,-122.25804,46.168087,-0.997115
4272,-122.256968,46.164786,-0.995565
4273,-122.258974,46.168534,-0.992277
4274,-122.120505,46.142127,-0.869743
4275,-122.122844,46.144553,-0.87935
4276,-122.12753,46.145858,-0.916697
4277,-122.131476,46.144911,-0.927667
4278,-122.135255,46.144103,-0.919846
4279,-122.138811,46.143347,-0.911352
4280,-122.14265,46.142084,-0.882995
4281,-122.143729,46.139784,-0.865445
4282,-122.145138,46.144222,-0.890707
4283,-122.144348,46.146273,-0.951815
4284,-122.146164,46.146908,-0.981704
4285,-122.14681,46.149027,-1.01395
4286,-122.149422,46.149632,-1.02293
4287,-122.151359,46.149102,-1.02766
4288,-122.153549,46.14806,-1.04331
4289,-122.156745,46.148048,-1.04385
4290,-122.15435,46.150136,-1.05085
4291,-122.152005,46.152158,-1.05069
4292,-122.150553,46.153785,-1.0496
4293,-122.148965,46.155929,-1.04629
4294,-122.146201,46.157415,-1.04627
4295,-122.143582,46.157126,-1.04138
4296,-122.140651,46.156222,-1.02376
4297,-122.145775,46.151013,-0.98989
4298,-122.142253,46.151581,-0.977192
4299,-122.138656,46.151252,-0.963044
4300,-122.137165,46.150341,-0.949872
4301,-122.135721,46.149493,-0.951132
4302,-122.134299,46.149221,-0.948297
4303,-122.133344,46.149079,-0.947454
4304,-122.132535,46.148776,-0.948187
4305,-122.1319,46.148105,-0.940696
4306,-122.131392,46.147444,-0.939794
4307,-122.130906,46.146788,-0.940174
4308,-122.133145,46.149541,-0.951846
4309,-122.133643,46.150274,-0.953476
4310,-122.134573,46.151136,-0.961978
4311,-122.1351,46.151752,-0.963083
4312,-122.135343,46.152456,-0.970426
4313,-122.171568,46.138162,-0.868141
4314,-122.170332,46.140839,-0.911971
4315,-122.167956,46.145061,-0.953499
4316,-122.169896,46.148216,-0.98873
4318,-122.166394,46.135775,-0.829492
4319,-122.136128,46.153542,-0.976431
4320,-122.138367,46.155206,-1.00639
4321,-122.147651,46.137108,-0.839126
4322,-122.152688,46.136124,-0.829273
4323,-122.157225,46.136266,-0.825442
4324,-122.162054,46.136697,-0.812998
4325,-122.165782,46.135996,-0.827112
4326,-122.166343,46.133646,-0.828005
4327,-122.17122,46.136611,-0.873008
4328,-122.171431,46.139502,-0.887725
4329,-122.170453,46.14215,-0.913644
4330,-122.171111,46.144787,-0.931401
4331,-122.169712,46.146618,-0.964899
4332,-122.169327,46.14909,-1.00158
4333,-122.169116,46.15119,-1.01986
4334,-122.169294,46.15327,-1.03531
4335,-122.170324,46.155492,-1.05676
4336,-122.251202,46.13341,-1.0035
4337,-122.252031,46.129739,-0.985058
4338,-122.256095,46.134095,-0.983034
4339,-122.259724,46.132993,-0.980396
4340,-122.259064,46.129501,-0.988834
4341,-122.262912,46.128752,-0.988034
4342,-122.266928,46.128868,-0.998518
4343,-122.268636,46.12712,-1.01222
4344,-122.271061,46.126609,-1.03581
4345,-122.265557,46.127338,-0.96415
4346,-122.264529,46.125365,-0.961087
4347,-122.24956,46.12754,-0.973574
4348,-122.24787,46.124978,-0.962514
4349,-122.244971,46.12301,-0.953612
4350,-122.24148,46.124175,-0.941948
4351,-122.239464,46.122164,-0.931569
4352,-122.23787,46.119934,-0.911816
4353,-122.233697,46.11947,-0.913765
4354,-122.2332,46.117739,-0.896876
4355,-122.231033,46.115542,-0.871934
4356,-122.228885,46.113425,-0.863491
4357,-122.226319,46.111851,-0.820724
4358,-122.222862,46.110172,-0.800816
4359,-122.218396,46.111203,-0.765043
4360,-122.219914,46.108135,-0.699524
4361,-122.216009,46.107983,-0.693295
4362,-122.212336,46.107814,-0.637242
4363,-122.214876,46.105707,-0.625116
4364,-122.216174,46.10361,-0.600764
4365,-122.214605,46.101133,-0.596036
4366,-122.211209,46.098842,-0.585711
4367,-122.20888,46.096143,-0.573171
4368,-122.210288,46.093534,-0.560516
4369,-122.21106,46.091154,-0.545636
4370,-122.211725,46.088045,-0.523188
4371,-122.21163,46.084723,-0.522406
4372,-122.20813,46.100665,-0.597434
4373,-122.206177,46.104207,-0.637519
4374,-122.204935,46.107326,-0.631692
4375,-122.205222,46.109618,-0.638631
4376,-122.204425,46.111507,-0.654561
4377,-122.203074,46.113199,-0.669054
4378,-122.203926,46.116418,-0.695447
4379,-122.205677,46.118811,-0.694466
4380,-122.207097,46.12279,-0.676205
4381,-122.187555,46.124853,-0.728335
4382,-122.189699,46.122515,-0.720112
4383,-122.191823,46.120469,-0.710969
4384,-122.19457,46.118989,-0.691137
4385,-122.197943,46.117987,-0.692416
4386,-122.201061,46.119138,-0.678152
4387,-122.205096,46.120967,-0.673795
4388,-122.209518,46.119971,-0.72733
4389,-122.213417,46.120768,-0.747404
4390,-122.213448,46.124845,-0.78633
4391,-122.211927,46.127809,-0.823379
4392,-122.210161,46.131023,-0.837749
4393,-122.213178,46.133101,-0.864613
4394,-122.217576,46.13674,-0.880135
4395,-122.221631,46.139544,-0.89878
4396,-122.224782,46.141834,-0.909306
4397,-122.229509,46.143495,-0.934809
4398,-122.232379,46.149922,-0.992332
4399,-122.230724,46.148998,-0.987427
4400,-122.239217,46.143762,-0.946384
4401,-122.243532,46.142769,-0.913747
4402,-122.247003,46.142347,-0.908406
4403,-122.25071,46.141386,-0.898803
4404,-122.254512,46.141955,-0.871395
4405,-122.258388,46.140972,-0.830993
4406,-122.262828,46.141784,-0.831658
4407,-122.267085,46.142234,-0.824982
4408,-122.270541,46.143854,-0.835338
4409,-122.272634,46.145312,-0.837495
4410,-122.275716,46.147726,-0.838657
4411,-122.283607,46.146479,-0.806678
4412,-122.280011,46.1462,-0.816342
4413,-122.285672,46.236547,-1.24221
4414,-122.276903,46.151572,-0.871044
4415,-122.274207,46.152968,-0.874501
4416,-122.271654,46.154486,-0.886386
4417,-122.27215,46.155366,-0.8878
4418,-122.286645,46.233943,-1.26751
4419,-122.27208,46.150447,-0.859109
4420,-122.27004,46.153036,-0.896973
4421,-122.268395,46.155073,-0.912684
4422,-122.266565,46.157288,-0.913816
4423,-122.265391,46.159427,-0.922499
4424,-122.264019,46.16152,-0.935923
4425,-122.263146,46.163998,-0.953426
4426,-122.262272,46.166202,-0.964537
4427,-122.261326,46.167834,-0.981408
4428,-122.262852,46.170229,-0.995928
4429,-122.264989,46.171372,-1.00092
4430,-122.268882,46.171564,-1.01699
4431,-122.271425,46.173835,-0.995272
4432,-122.273742,46.175676,-0.98717
4433,-122.277229,46.175734,-0.98812
4434,-122.278761,46.177454,-1.01678
4435,-122.278701,46.179992,-1.03271
4436,-122.281831,46.180831,-1.05159
4437,-122.284425,46.181787,-1.06096
4438,-122.28307,46.183151,-1.09951
4439,-122.281313,46.185035,-1.08721
4440,-122.27912,46.186421,-1.06282
4441,-122.279945,46.188415,-1.03383
4442,-122.279964,46.190444,-1.02196
4443,-122.276197,46.189993,-1.03655
4444,-122.27363,46.188906,-1.00879
4445,-122.272862,46.191412,-0.984718
4446,-122.274003,46.193683,-0.978955
4447,-122.276116,46.195699,-0.977105
4448,-122.27319,46.192166,-0.984544
4449,-122.280206,46.189406,-1.01603
4450,-122.282153,46.184622,-1.0765
4451,-122.285871,46.181643,-1.07308
4452,-122.280545,46.180831,-1.03532
4453,-122.278879,46.176874,-1.01193
4454,-122.130871,46.194061,-1.22324
4455,-122.128371,46.192872,-1.2484
4456,-122.125203,46.19184,-1.22499
4457,-122.122335,46.191116,-1.19238
4458,-122.120515,46.189149,-1.1665
4459,-122.116882,46.188455,-1.19466
4460,-122.115234,46.186547,-1.23841
4461,-122.114266,46.184807,-1.22283
4462,-122.110292,46.184556,-1.19846
4463,-122.108202,46.18274,-1.14626
4464,-122.106461,46.181011,-1.11685
4465,-122.105062,46.178179,-1.03356
4466,-122.099988,46.177739,-0.989763
4467,-122.097976,46.174816,-0.997787
4468,-122.09828,46.171722,-0.998459
4469,-122.098522,46.16861,-0.967108
4470,-122.097067,46.166276,-0.910409
4471,-122.093062,46.165471,-0.87947
4472,-122.116054,46.144267,-0.872682
4473,-122.112578,46.146958,-0.880781
4474,-122.109452,46.149314,-0.878016
4475,-122.106925,46.150968,-0.885524
4476,-122.105262,46.153219,-0.880182
4477,-122.102749,46.15522,-0.907992
4478,-122.101133,46.157389,-0.91704
4479,-122.097583,46.158581,-0.894882
4480,-122.096676,46.160248,-0.893319
4481,-122.095396,46.161732,-0.884435
4482,-122.093505,46.162905,-0.881856
4483,-122.090861,46.164549,-0.873832
4484,-122.10052,46.153348,-0.889589
4485,-122.098719,46.151282,-0.870713
4486,-122.097342,46.148922,-0.866867
4487,-122.095498,46.146126,-0.857846
4488,-122.093478,46.143743,-0.842091
4489,-122.091341,46.141386,-0.83416
4490,-122.089515,46.139059,-0.819669
4495,-122.139364,46.137987,-0.874982
4496,-122.130955,46.138319,-0.879317
4497,-122.1261,46.140361,-0.873826
4499,-122.095081,46.157526,-0.878594
4500,-122.091988,46.155877,-0.870197
4501,-122.088498,46.153797,-0.854738
4502,-122.084636,46.151966,-0.837927
4503,-122.081651,46.149535,-0.875598
4504,-122.08044,46.147608,-0.889271
4505,-122.079522,46.145319,-0.870074
4506,-122.076604,46.143878,-0.883099
4507,-122.073387,46.145004,-0.878856
4508,-122.070649,46.146926,-0.873841
4509,-122.068896,46.145291,-0.851572
4510,-122.067346,46.143155,-0.855665
4511,-122.067556,46.140654,-0.848089
4512,-122.066746,46.13802,-0.835801
4513,-122.066088,46.135584,-0.83026
4514,-122.065588,46.133267,-0.808821
4515,-122.062418,46.132364,-0.804675
4516,-122.059119,46.132035,-0.815343
4517,-122.059096,46.129542,-0.806511
4518,-122.054593,46.129442,-0.820054
4519,-122.050166,46.129459,-0.819429
4520,-122.289172,46.146347,-0.781071
4521,-122.293849,46.14747,-0.763504
4522,-122.297957,46.147194,-0.759341
4523,-122.303218,46.14913,-0.745823
4524,-122.308023,46.149996,-0.722182
4525,-122.312805,46.148432,-0.696122
4526,-122.316773,46.146583,-0.678673
4527,-122.320597,46.144869,-0.65572
4528,-122.326189,46.143242,-0.62716
4529,-122.329531,46.141056,-0.620644
4530,-122.08248,46.156355,-0.854744
4531,-122.079845,46.158282,-0.829815
4532,-122.077883,46.160386,-0.8089
4533,-122.074743,46.162507,-0.79117
4534,-122.070864,46.164086,-0.772462
4535,-122.066747,46.16498,-0.744933
4536,-122.06247,46.164738,-0.714149
4537,-122.05818,46.165315,-0.687326
4538,-122.054335,46.164644,-0.660566
4539,-122.050051,46.164545,-0.631152
4540,-122.046721,46.16598,-0.618813
4543,-122.05952,46.186593,-0.527886
4544,-122.061515,46.187635,-0.531985
4545,-122.061745,46.186796,-0.53038
4546,-122.063411,46.186175,-0.54213
4547,-122.064808,46.18683,-0.549359
4548,-122.062844,46.188182,-0.526952
4549,-122.066177,46.187367,-0.578432
4550,-122.067365,46.187958,-0.577146
4551,-122.068014,46.188692,-0.595294
4554,-122.063854,46.189009,-0.528319
4555,-122.065538,46.189212,-0.534021
4556,-122.066608,46.190008,-0.540193
4557,-122.068043,46.190978,-0.536109
4558,-122.068344,46.19229,-0.519086
4559,-122.043719,46.168691,-0.580719
4561,-122.070114,46.193853,-0.536731
4562,-122.072893,46.19568,-0.551682
4563,-122.074362,46.196947,-0.546354
4564,-122.07667,46.198757,-0.543797
4565,-122.078202,46.200781,-0.54455
4566,-122.080686,46.20256,-0.548862
4567,-122.083248,46.204003,-0.554578
4568,-122.085822,46.205472,-0.586836
4569,-122.087396,46.207038,-0.578217
4570,-122.087471,46.209837,-0.551392
4571,-122.088449,46.212072,-0.556953
4572,-122.089337,46.214595,-0.567524
4574,-122.089612,46.220011,-0.562008
4575,-122.09049,46.221984,-0.578682
4576,-122.091217,46.224177,-0.591959
4577,-122.091162,46.226296,-0.601465
4578,-122.092661,46.228833,-0.597566
4579,-122.094483,46.231313,-0.61029
4580,-122.097753,46.23232,-0.616624
4581,-122.100099,46.233612,-0.623796
4582,-122.102541,46.234981,-0.629511
4583,-122.104513,46.236329,-0.63656
4584,-122.101061,46.236292,-0.647344
4585,-122.098288,46.236784,-0.662493
4586,-122.096285,46.237974,-0.676917
4587,-122.095052,46.239647,-0.694343
4588,-122.096666,46.240677,-0.752394
4589,-122.099549,46.240349,-0.795473
4590,-122.101846,46.241298,-0.820355
4591,-122.102044,46.243446,-0.893991
4592,-122.103249,46.244081,-0.925968
4593,-122.104314,46.245165,-0.955801
4594,-122.10263,46.246439,-0.991571
4595,-122.103716,46.248171,-1.01537
4596,-122.104684,46.249537,-1.04727
4597,-122.105214,46.250973,-1.07674
4598,-122.105774,46.251814,-1.10884
4599,-122.105996,46.253107,-1.12589
4600,-122.104693,46.254222,-1.14341
4601,-122.105511,46.25556,-1.18278
4602,-122.106789,46.256812,-1.20261
4603,-122.10741,46.255949,-1.25469
4604,-122.108181,46.255302,-1.2665
4605,-122.109494,46.256347,-1.29145
4606,-122.111082,46.257498,-1.30656
4607,-122.114103,46.258165,-1.29832
4608,-122.116357,46.25821,-1.30965
4609,-122.114765,46.260267,-1.33132
4610,-122.113694,46.262487,-1.30087
4611,-122.112563,46.26511,-1.28519
4612,-122.111589,46.266907,-1.27091
4613,-122.111084,46.268411,-1.27014
4614,-122.110234,46.270794,-1.25658
4615,-122.109135,46.272545,-1.23809
4617,-122.101001,46.273579,-1.25385
4618,-122.098029,46.273353,-1.24811
4623,-122.096424,46.282219,-1.22265
4624,-122.095413,46.283822,-1.23225
4625,-122.093493,46.285737,-1.2212
4626,-122.092205,46.287369,-1.21152
4631,-122.099067,46.282586,-1.26975
4632,-122.097371,46.28413,-1.2776
4633,-122.09787,46.285394,-1.2903
4634,-122.279127,46.175845,-0.992774
4635,-122.278095,46.178719,-1.07081
4636,-122.277972,46.190472,-1.04257
4637,-122.27265,46.189836,-1.00034
4651,-122.287091,46.232816,-1.24939
4652,-122.283035,46.233443,-1.2055
4653,-122.28147,46.232201,-1.23818
4654,-122.2786,46.230045,-1.2439
4655,-122.27225,46.126072,-1.03412
4656,-122.27014,46.125532,-1.03278
4657,-122.268062,46.127813,-0.997918
4658,-122.265566,46.128994,-1.00205
4659,-122.263711,46.128168,-0.97885
4660,-122.265114,46.126359,-0.960892
4679,-122.263944,46.285576,-0.771592
4680,-122.272216,46.289472,-0.772126
4681,-122.256894,46.298832,-0.764
4682,-122.255165,46.299892,-0.764111
4683,-122.176683,46.286799,-1.43822
4684,-122.175491,46.28499,-1.35568
4685,-122.173169,46.282953,-1.32544
4686,-122.171293,46.28005,-1.36459
4687,-122.173401,46.279656,-1.32784
4689,-122.1733,46.275857,-1.43967
4690,-122.17344,46.272762,-1.39051
4691,-122.175543,46.277732,-1.31971
4692,-122.178981,46.277028,-1.29747
4693,-122.180853,46.276137,-1.27487
4694,-122.182638,46.275618,-1.27379
4695,-122.183238,46.274813,-1.24813
4696,-122.183738,46.274015,-1.22947
4697,-122.183617,46.273668,-1.22106
4698,-122.18339,46.273153,-1.21383
4699,-122.182961,46.27279,-1.20058
4700,-122.181838,46.272665,-1.19646
4701,-122.271157,46.27885,-0.744681
4702,-122.27433,46.286866,-0.769912
4703,-122.184867,46.273083,-1.24191
4704,-122.243596,46.286811,-0.794487
4705,-122.185991,46.271979,-1.25894
4706,-122.181308,46.27209,-1.18251
4707,-122.181793,46.276139,-1.27355
4708,-122.179152,46.271039,-1.1555
4709,-122.177743,46.269283,-1.1408
4710,-122.177139,46.266664,-1.12259
4711,-122.176593,46.264694,-1.0972
4712,-122.175874,46.262547,-1.07632
4713,-122.174869,46.259511,-1.08126
4714,-122.175264,46.256508,-1.07487
4715,-122.172612,46.254945,-1.07113
4716,-122.172252,46.252792,-1.0871
4717,-122.172208,46.251815,-1.08631
4718,-122.169991,46.249121,-1.09395
4719,-122.16865,46.248347,-1.0899
4720,-122.167059,46.247224,-1.10053
4721,-122.165464,46.24381,-1.12595
4722,-122.164177,46.241879,-1.1288
4723,-122.161545,46.240973,-1.14355
4729,-122.152406,46.229566,-1.24581
4730,-122.155123,46.231309,-1.26452
4731,-122.157105,46.22929,-1.29201
4732,-122.167467,46.242488,-1.14436
4733,-122.171013,46.241488,-1.1545
4734,-122.173089,46.240247,-1.14274
4735,-122.148461,46.230009,-1.27321
4736,-122.14727,46.2278,-1.33629
4737,-122.147674,46.225355,-1.32072
4738,-122.148353,46.222849,-1.37741
4739,-122.147521,46.220678,-1.40257
4740,-122.144373,46.218935,-1.3898
4741,-122.140901,46.217532,-1.34031
4742,-122.139935,46.215838,-1.34695
4743,-122.139133,46.21418,-1.3586
4744,-122.15011,46.234589,-1.24039
4745,-122.14998,46.236064,-1.25791
4746,-122.146356,46.236919,-1.26566
4747,-122.14445,46.238183,-1.29596
4748,-122.140099,46.238258,-1.26896
4749,-122.138397,46.239501,-1.27593
4750,-122.137291,46.241913,-1.27311
4751,-122.136807,46.244704,-1.26228
4752,-122.134616,46.247023,-1.24274
4753,-122.136249,46.249623,-1.21885
4754,-122.134052,46.251708,-1.23455
4755,-122.131959,46.253933,-1.23558
4756,-122.127416,46.254002,-1.26448
4757,-122.124054,46.25322,-1.27628
4758,-122.120934,46.253903,-1.28505
4759,-122.118231,46.252131,-1.27414
4760,-122.118689,46.255388,-1.30721
4761,-122.118142,46.257058,-1.32804
4762,-122.088763,46.288075,-1.19142
4763,-122.08722,46.285858,-1.20419
4764,-122.087374,46.283474,-1.19587
4765,-122.083794,46.281673,-1.19663
4766,-122.080394,46.281078,-1.18197
4767,-122.080417,46.279324,-1.11759
4768,-122.086907,46.279574,-1.07469
4769,-122.082541,46.277766,-1.05416
4770,-122.083333,46.275671,-1.03537
4771,-122.083576,46.273625,-1.04477
4772,-122.081811,46.271833,-1.05345
4773,-122.080577,46.269717,-1.05499
4774,-122.078769,46.267529,-1.06357
4775,-122.077942,46.265075,-1.09126
4776,-122.0779,46.262878,-1.10264
4777,-122.079019,46.260646,-1.11559
4778,-122.078376,46.258823,-1.10742
4779,-122.079254,46.256594,-1.11472
4780,-122.079772,46.254659,-1.11547
4781,-122.078285,46.252613,-1.10997
4782,-122.077615,46.250245,-1.09931
4783,-122.079868,46.247819,-1.09907
4784,-122.075381,46.248049,-1.10703
4785,-122.07077,46.248767,-1.12845
4786,-122.068983,46.246138,-1.13429
4787,-122.066626,46.243828,-1.11827
4788,-122.062625,46.242662,-1.08964
4789,-122.062857,46.239874,-1.07968
4790,-122.063163,46.238603,-1.07854
4791,-122.063395,46.237614,-1.08419
4792,-122.062165,46.2371,-1.0818
4793,-122.060452,46.236731,-1.09062
4794,-122.058692,46.236914,-1.08832
4795,-122.057805,46.237011,-1.08212
4796,-122.062398,46.236436,-1.11945
4797,-122.063556,46.236725,-1.10086
4798,-122.064561,46.235883,-1.09417
4799,-122.063746,46.235138,-1.10307
4800,-122.061061,46.235858,-1.13248
4801,-122.059906,46.235376,-1.13285
4802,-122.058674,46.235047,-1.15876
4803,-122.057174,46.23507,-1.17516
4804,-122.062146,46.234513,-1.09558
4805,-122.061289,46.233678,-1.10476
4806,-122.056142,46.234621,-1.14078
4807,-122.06177,46.231166,-1.13167
4808,-122.06316,46.229373,-1.13444
4809,-122.064815,46.227344,-1.12372
4810,-122.064148,46.225192,-1.11389
4811,-122.062428,46.222851,-1.11124
4812,-122.061419,46.21994,-1.07374
4813,-122.059086,46.217608,-1.06951
4814,-122.057876,46.214943,-1.0684
4815,-122.056545,46.212997,-1.08477
4816,-122.05374,46.214103,-1.05005
4817,-122.051448,46.211758,-1.0474
4820,-122.168465,46.129441,-0.806476
4821,-122.164124,46.129796,-0.791471
4832,-122.17647,46.131101,-0.783064
4833,-122.185774,46.125925,-0.745228
4834,-122.188893,46.12385,-0.724667
4835,-122.190177,46.121658,-0.717281
4836,-122.192819,46.119702,-0.707312
4837,-122.196257,46.118506,-0.692096
4838,-122.199442,46.118389,-0.678406
4839,-122.2035,46.120051,-0.682716
4840,-122.206005,46.121882,-0.674176
4847,-122.165973,46.12971,-0.801533
4848,-122.240668,46.196265,-1.34131
4849,-122.243918,46.196521,-1.30818
4850,-122.247367,46.196854,-1.27272
4851,-122.250689,46.197524,-1.2501
4852,-122.254359,46.197377,-1.22188
4853,-122.257723,46.198803,-1.16501
4854,-122.253935,46.171346,-1.04255
4855,-122.251287,46.174393,-1.08555
4856,-122.252375,46.176803,-1.10806
4857,-122.253058,46.180201,-1.13098
4858,-122.250956,46.183454,-1.15886
4859,-122.251476,46.187206,-1.21548
4860,-122.251813,46.191132,-1.20567
4861,-122.256147,46.19296,-1.22489
4862,-122.249952,46.216415,-1.2041
4863,-122.252958,46.21832,-1.21168
4864,-122.255817,46.219796,-1.24624
4865,-122.256657,46.222511,-1.21477
4866,-122.258346,46.225726,-1.19614
4867,-122.257721,46.228152,-1.16984
4868,-122.259604,46.230441,-1.19584
4869,-122.259715,46.232768,-1.19869
4870,-122.258349,46.235513,-1.1806
4871,-122.256847,46.238582,-1.17068
4872,-122.257165,46.240937,-1.13749
4873,-122.259915,46.221348,-1.31192
4874,-122.263737,46.220905,-1.2902
4875,-122.268041,46.222035,-1.3134
4876,-122.271507,46.22388,-1.32491
4881,-122.27643,46.223956,-1.25206
4882,-122.2765,46.221738,-1.24744
4883,-122.279743,46.219806,-1.20917
4884,-122.27807,46.229641,-1.24793
4885,-122.280439,46.232023,-1.24528
4886,-122.282615,46.232559,-1.22773
4887,-122.284305,46.233609,-1.21149
4888,-122.288805,46.23239,-1.2579
4889,-122.285992,46.235293,-1.25574
4890,-122.286363,46.237258,-1.26715
4891,-122.289571,46.238646,-1.25752
4892,-122.291114,46.240298,-1.23886
4893,-122.293175,46.241535,-1.23093
4894,-122.297321,46.242672,-1.22692
4895,-122.30073,46.242575,-1.23632
4896,-122.304329,46.242674,-1.24125
4897,-122.308906,46.243993,-1.26923
4898,-122.313071,46.242758,-1.26051
4899,-122.315335,46.244864,-1.24263
4900,-122.318128,46.24642,-1.25192
4901,-122.321188,46.247721,-1.27698
4902,-122.323795,46.248447,-1.30341
4903,-122.328675,46.247284,-1.33406
4904,-122.330314,46.245813,-1.33473
4905,-122.320084,46.247264,-1.26645
4906,-122.317464,46.245926,-1.25182
4907,-122.314732,46.243686,-1.2519
4908,-122.311583,46.242794,-1.27042
4909,-122.307681,46.244179,-1.25392
4910,-122.302787,46.24248,-1.24772
4911,-122.299441,46.242406,-1.22378
4912,-122.295689,46.242734,-1.22467
4913,-122.292066,46.240709,-1.23457
4914,-122.287371,46.23815,-1.26589
4915,-122.187442,46.270208,-1.25569
4916,-122.190301,46.27273,-1.26964
4917,-122.189082,46.268541,-1.24249
4918,-122.195084,46.272809,-1.26303
4919,-122.19842,46.272603,-1.24497
4920,-122.201723,46.272428,-1.22277
4921,-122.204683,46.272678,-1.21317
4922,-122.207938,46.273056,-1.23327
4923,-122.209986,46.274677,-1.23744
4924,-122.211141,46.276323,-1.25966
4925,-122.213539,46.276902,-1.27217
4926,-122.219611,46.277254,-1.26526
4927,-122.222867,46.27715,-1.23669
4928,-122.272705,46.286604,-0.783823
4929,-122.276182,46.28596,-0.735612
4930,-122.277116,46.284107,-0.726235
4931,-122.2754,46.282031,-0.733415
4932,-122.274351,46.280553,-0.720111
4933,-122.272159,46.281344,-0.741908
4934,-122.271855,46.280087,-0.746481
4935,-122.27056,46.279552,-0.751375
4936,-122.268329,46.278827,-0.753749
4937,-122.265852,46.278973,-0.765408
4938,-122.267789,46.280502,-0.76376
4939,-122.267887,46.282609,-0.758631
4940,-122.269635,46.284289,-0.758576
4941,-122.271269,46.285321,-0.770955
4942,-122.262257,46.278135,-0.764813
4943,-122.260316,46.276318,-0.768998
4944,-122.257529,46.274928,-0.798773
4945,-122.255426,46.273974,-0.838672
4946,-122.253028,46.275596,-0.867269
4947,-122.254546,46.276416,-0.894759
4948,-122.252824,46.277107,-0.939257
4949,-122.249891,46.276773,-0.973987
4950,-122.247768,46.276183,-1.01165
4951,-122.24702,46.277654,-1.04874
4952,-122.244716,46.277512,-1.07585
4953,-122.241793,46.276544,-1.09369
4954,-122.238955,46.277047,-1.12541
4955,-122.232895,46.272893,-1.16287
4956,-122.231106,46.274803,-1.17115
4957,-122.230427,46.276459,-1.18707
4958,-122.237577,46.274122,-1.15541
4959,-122.256381,46.286683,-0.81341
4960,-122.250325,46.287922,-0.894425
4961,-122.246066,46.290477,-0.971909
4962,-122.24043,46.292014,-1.05093
4963,-122.236017,46.293771,-1.0859
4964,-122.231651,46.296177,-1.12475
4965,-122.226906,46.297256,-1.13855
4966,-122.222782,46.29838,-1.17051
4967,-122.221096,46.300844,-1.19454
4968,-122.172393,46.253882,-1.08494
4969,-122.171099,46.250322,-1.09563
4970,-122.221448,46.278342,-1.24762
4971,-122.225816,46.277953,-1.21025
4972,-122.22946,46.278293,-1.18815
4973,-122.222381,46.280517,-1.16219
4974,-122.215494,46.282522,-1.11928
4975,-122.208189,46.281756,-1.08401
4976,-122.203417,46.279352,-1.0621
4977,-122.196983,46.283294,-1.01446
4978,-122.208297,46.287499,-0.937389
4979,-122.218406,46.290354,-0.886857
4980,-122.23077,46.289146,-0.829277
4981,-122.240733,46.287512,-0.801023
4982,-122.255917,46.284475,-0.781803
4983,-122.272637,46.289888,-0.777712
